Distribuidora,Comunidad Autónoma,Provincia,SET distribución,Tensión (kV),Latitud,Longitud,UTM x,UTM y,Huso UTM,Banda
Iberdrola,Castilla y León,Ávila,LANGA       132.00,132,41.01908309,-4.870720618,342710.99,4542561.04,30,T
Iberdrola,Castilla y León,Ávila,LANGA       45.000,45,41.01908309,-4.870720618,342710.99,4542561.04,30,T
Iberdrola,Castilla y León,Ávila,LANGA T2 FUT,15,41.01908309,-4.870720618,342710.99,4542561.04,30,T
Iberdrola,Castilla y León,Ávila,LANGA T3    45.000,45,41.01908309,-4.870720618,342710.99,4542561.04,30,T
Iberdrola,Castilla y León,Ávila,LANGA T4,15,41.01908309,-4.870720618,342710.99,4542561.04,30,T
Iberdrola,Castilla y León,Ávila,MADRIGAT T1,15,41.08405739,-4.998521259,332130.31,4550012.71,30,T
Iberdrola,Castilla y León,Ávila,MUNANA T1,15,40.5792991,-5.010682404,329822.46,4493999.82,30,T
Iberdrola,Castilla y León,Ávila,NAVALPER T1,20,40.59336463,-4.413823708,380365.62,4494578.82,30,T
Iberdrola,Castilla y León,Ávila,PIEDRAHI T1,15,40.45792657,-5.323369988,303000.33,4481177.18,30,T
Iberdrola,Castilla y León,Ávila,PIEDRAHI T2,15,40.45792657,-5.323369988,303000.33,4481177.18,30,T
Iberdrola,Castilla y León,Ávila,RAMACAST T1,15,40.17843342,-5.038262676,326462.01,4449553.83,30,T
Iberdrola,Castilla y León,Ávila,RAMACAST T2,15,40.17843342,-5.038262676,326462.01,4449553.83,30,T
Iberdrola,Castilla y León,Ávila,RIOLANZA T1,15,40.85806256,-4.554941418,368944.56,4524164.38,30,T
Iberdrola,Castilla y León,Ávila,S MARTIN T1,15,40.37636417,-5.051421058,325850.42,4471551.41,30,T
Iberdrola,Castilla y León,Ávila,STR ADAJA,45,40.98988024,-4.819353782,346962.52,4539227.7,30,T
Iberdrola,Castilla y León,Ávila,STR AREV T1,45,41.05187017,-4.709016199,356378.89,4545922.11,30,T
Iberdrola,Castilla y León,Ávila,STR AREV T2,45,41.05187017,-4.709016199,356378.89,4545922.11,30,T
Iberdrola,Castilla y León,Ávila,STR FONTIV 1,45,40.93187023,-4.970404398,334110.76,4533063.28,30,T
Iberdrola,Castilla y León,Ávila,STR FONTIV 2,45,40.93187023,-4.970404398,334110.76,4533063.28,30,T
Iberdrola,Castilla y León,Ávila,STR MACRIGAL,45,41.08405739,-4.998521259,332130.31,4550012.71,30,T
Iberdrola,Castilla y León,Ávila,STR PIED T2,45,40.45792657,-5.323369988,303000.33,4481177.18,30,T
Iberdrola,Castilla y León,Ávila,STRBACHILLR1,45,40.63678072,-4.694626209,356696.62,4499817.94,30,T
Iberdrola,Castilla y León,Ávila,STRBACHILLR2,45,40.63678072,-4.694626209,356696.62,4499817.94,30,T
Iberdrola,Castilla y León,Ávila,STRBARCOAVI2,45,40.36116417,-5.523822633,285695.23,4470901.9,30,T
Iberdrola,Castilla y León,Ávila,STRBARCOAVIL,45,40.36116417,-5.523822633,285695.23,4470901.9,30,T
Iberdrola,Castilla y León,Ávila,STRCANDELEDA,45,40.15099762,-5.237395249,309429.69,4446916.6,30,T
Iberdrola,Castilla y León,Ávila,STRCASAVIEJA,45,40.26682495,-4.761338765,350235.55,4458860.99,30,T
Iberdrola,Castilla y León,Ávila,STRGOTARREN1,45,40.82633513,-4.734816208,353713.73,4520927.01,30,T
Iberdrola,Castilla y León,Ávila,STRHERVENCI1,45,40.66707149,-4.683455471,357705.68,4503162.38,30,T
Iberdrola,Castilla y León,Ávila,STRMUÑANA1,45,40.5792991,-5.010682404,329822.46,4493999.82,30,T
Iberdrola,Castilla y León,Ávila,STRNAVALPER1,45,40.59336463,-4.413823708,380365.62,4494578.82,30,T
Iberdrola,Castilla y León,Ávila,STRRAMACAST1,45,40.17843342,-5.038262676,326462.01,4449553.83,30,T
Iberdrola,Castilla y León,Ávila,STRRAMACAST2,45,40.17843342,-5.038262676,326462.01,4449553.83,30,T
Iberdrola,Castilla y León,Ávila,STRRIOLANZA1,45,40.85806256,-4.554941418,368944.56,4524164.38,30,T
Iberdrola,Castilla y León,Ávila,STRSMARTIN1,45,40.37636417,-5.051421058,325850.42,4471551.41,30,T
Iberdrola,Extremadura,Badajoz,ALBURQUE T1,20,39.23213086,-6.998264548,672773.0968,4344446.162,29,S
Iberdrola,Extremadura,Badajoz,AMALIA T1,20,39.00951211,-6.004159061,759405.1689,4322103.116,29,S
Iberdrola,Extremadura,Badajoz,AMALIA T2,20,39.00951211,-6.004159061,759405.1689,4322103.116,29,S
Iberdrola,Extremadura,Badajoz,ARRCAMPO T1,13,38.96107599,-5.827702352,254989.17,4316260.54,30,S
Iberdrola,Extremadura,Badajoz,ARRCAMPO T2,20,38.96107599,-5.827702352,254989.17,4316260.54,30,S
Iberdrola,Extremadura,Badajoz,BENITO1 T1,13,38.96448759,-5.871015575,251247.51,4316756.7,30,S
Iberdrola,Extremadura,Badajoz,BENITO1 T2,13,38.96448759,-5.871015575,251247.51,4316756.7,30,S
Iberdrola,Extremadura,Badajoz,CASTUER2    45.000,45,38.73506275,-5.531407903,279970.16,4290419.37,30,S
Iberdrola,Extremadura,Badajoz,CASTUERA    132.00,132,38.73506275,-5.531407903,279970.16,4290419.37,30,S
Iberdrola,Extremadura,Badajoz,CASTUERA    45.000,45,38.73506275,-5.531407903,279970.16,4290419.37,30,S
Iberdrola,Extremadura,Badajoz,CASTUERA T1,20,38.72998755,-5.5383613,279350.06,4289872.82,30,S
Iberdrola,Extremadura,Badajoz,CASTUERA T2,20,38.72998755,-5.5383613,279350.06,4289872.82,30,S
Iberdrola,Extremadura,Badajoz,CORONADA T1,20,38.91989918,-5.684885969,267230.98,4311315.42,30,S
Iberdrola,Extremadura,Badajoz,D.BENITO    132.00,132,38.94794674,-5.852735948,252774.06,4314870.88,30,S
Iberdrola,Extremadura,Badajoz,D.BENITO    45.000,45,38.94794674,-5.852735948,252774.06,4314870.88,30,S
Iberdrola,Extremadura,Badajoz,D.BENITO    45.000,45,38.94794674,-5.852735948,252774.06,4314870.88,30,S
Iberdrola,Extremadura,Badajoz,D.BENITO    45.000,45,38.94794674,-5.852735948,252774.06,4314870.88,30,S
Iberdrola,Extremadura,Badajoz,DONPEDRO T1,20,39.11781416,-5.336590913,297994.92,4332450.23,30,S
Iberdrola,Extremadura,Badajoz,HELECHAL T1,20,38.66612408,-5.363774426,294345.25,4282378.37,30,S
Iberdrola,Extremadura,Badajoz,LAROCA T2,20,39.11056393,-6.697016866,699119.6819,4331571.246,29,S
Iberdrola,Extremadura,Badajoz,MEDELLIN T2,13,38.95570833,-5.963811706,243174.19,4316039.9,30,S
Iberdrola,Extremadura,Badajoz,MEDELLIN T3,13,38.95570833,-5.963811706,243174.19,4316039.9,30,S
Iberdrola,Extremadura,Badajoz,SERENA T1,20,38.96911608,-5.775788145,259515.32,4317014.53,30,S
Iberdrola,Extremadura,Badajoz,SERENA T2,20,38.96911608,-5.775788145,259515.32,4317014.53,30,S
Iberdrola,Extremadura,Badajoz,SIRUELA T1,20,38.97954571,-5.068298572,320842.64,4316541.36,30,S
Iberdrola,Extremadura,Badajoz,STRALBURQUE,45,39.23213086,-6.998264548,672773.0968,4344446.162,29,S
Iberdrola,Extremadura,Badajoz,STRAMALIA,45,39.00951211,-6.004159061,759405.1689,4322103.116,29,S
Iberdrola,Extremadura,Badajoz,STRARROCT13,45,38.96107599,-5.827702352,254989.17,4316260.54,30,S
Iberdrola,Extremadura,Badajoz,STRARROCT20,45,38.96107599,-5.827702352,254989.17,4316260.54,30,S
Iberdrola,Extremadura,Badajoz,STRCASTUER_1,45,38.72998755,-5.5383613,279350.06,4289872.82,30,S
Iberdrola,Extremadura,Badajoz,STRCASTUERA,45,38.72998755,-5.5383613,279350.06,4289872.82,30,S
Iberdrola,Extremadura,Badajoz,STRCORONADA,45,38.91989918,-5.684885969,267230.98,4311315.42,30,S
Iberdrola,Extremadura,Badajoz,STRCPEDRO,45,39.11781416,-5.336590913,297994.92,4332450.23,30,S
Iberdrola,Extremadura,Badajoz,STRDONBENIT,45,38.96448759,-5.871015575,251247.51,4316756.7,30,S
Iberdrola,Extremadura,Badajoz,STRHELECHAL,45,38.66612408,-5.363774426,294345.25,4282378.37,30,S
Iberdrola,Extremadura,Badajoz,STRLAROCAT1,45,39.11056393,-6.697016866,699119.6819,4331571.246,29,S
Iberdrola,Extremadura,Badajoz,STRLAROCAT2,45,39.11056393,-6.697016866,699119.6819,4331571.246,29,S
Iberdrola,Extremadura,Badajoz,STRMEDELLIN1,45,38.95570833,-5.963811706,243174.19,4316039.9,30,S
Iberdrola,Extremadura,Badajoz,STRSIRUELA,45,38.97954571,-5.068298572,320842.64,4316541.36,30,S
Iberdrola,Extremadura,Badajoz,STRSVIALCAN,45,39.37153648,-7.118698728,662055.5346,4359695.742,29,S
Iberdrola,Extremadura,Badajoz,STRTALARRU_B,45,39.0434778,-5.22990831,307016.39,4323967.6,30,S
Iberdrola,Extremadura,Badajoz,STRTALARRU1,45,39.0434778,-5.22990831,307016.39,4323967.6,30,S
Iberdrola,Extremadura,Badajoz,STRVALDECAB,45,39.2521253,-5.189330155,311087.44,4347040.13,30,S
Iberdrola,Extremadura,Badajoz,STRVALDEFUE,45,39.28893899,-5.198199225,310421.35,4351144.73,30,S
Iberdrola,Extremadura,Badajoz,STRVALDETOR,45,38.91864095,-6.08335906,752869.274,4311793.388,29,S
Iberdrola,Extremadura,Badajoz,STRVALDIVIA,45,39.04313309,-5.694599761,266793.68,4325018.82,30,S
Iberdrola,Extremadura,Badajoz,STRVILSERE1,45,38.96911608,-5.775788145,259515.32,4317014.53,30,S
Iberdrola,Extremadura,Badajoz,STRVILSERE3,45,38.96911608,-5.775788145,259515.32,4317014.53,30,S
Iberdrola,Extremadura,Badajoz,STRZALAMEA,45,38.67244605,-5.660520571,268544.03,4283787.86,30,S
Iberdrola,Extremadura,Badajoz,SVICENTE T2,20,39.37153648,-7.118698728,662055.5346,4359695.742,29,S
Iberdrola,Extremadura,Badajoz,TALARR/1    45.000,45,39.04388871,-5.227567503,307220.11,4324008.24,30,S
Iberdrola,Extremadura,Badajoz,TALARR/2    45.000,45,39.04388871,-5.227567503,307220.11,4324008.24,30,S
Iberdrola,Extremadura,Badajoz,TALARRUB    132.00,132,39.04388871,-5.227567503,307220.11,4324008.24,30,S
Iberdrola,Extremadura,Badajoz,TALARSTR T1,20,39.0434778,-5.22990831,307016.39,4323967.6,30,S
Iberdrola,Extremadura,Badajoz,TALARSTR T2,20,39.0434778,-5.22990831,307016.39,4323967.6,30,S
Iberdrola,Extremadura,Badajoz,VALDECAB    132.00,132,39.29020029,-5.182682537,311763.06,4351252.31,30,S
Iberdrola,Extremadura,Badajoz,VALDECAB    45.000,45,39.29020029,-5.182682537,311763.06,4351252.31,30,S
Iberdrola,Extremadura,Badajoz,VALDETOR T1,20,38.91864095,-6.08335906,752869.274,4311793.388,29,S
Iberdrola,Extremadura,Badajoz,VALDETOR T2,20,38.91864095,-6.08335906,752869.274,4311793.388,29,S
Iberdrola,Extremadura,Badajoz,VALDIVIA T1,20,39.04313309,-5.694599761,266793.68,4325018.82,30,S
Iberdrola,Extremadura,Badajoz,VLDCASTR T1,20,39.2521253,-5.189330155,311087.44,4347040.13,30,S
Iberdrola,Extremadura,Badajoz,VLDCASTR T2,20,39.2521253,-5.189330155,311087.44,4347040.13,30,S
Iberdrola,Extremadura,Badajoz,ZALAMEA T1,20,38.67244605,-5.660520571,268544.03,4283787.86,30,S
Iberdrola,País Vasco,Bizkaia,ABADIANO    132.00,132,43.13924526,-2.597168106,532759.94,4776356.68,30,T
Iberdrola,País Vasco,Bizkaia,ABANTO      132.00,132,43.3284247,-3.087292435,492922.95,4797290.55,30,T
Iberdrola,País Vasco,Bizkaia,ABATXOLO T1,13,43.31218912,-3.012307866,499001.9,4795483.89,30,T
Iberdrola,País Vasco,Bizkaia,ABATXOLO T1 30.000,30,43.31218912,-3.012307866,499001.9,4795483.89,30,T
Iberdrola,País Vasco,Bizkaia,ABATXOLO T2,13,43.31218912,-3.012307866,499001.9,4795483.89,30,T
Iberdrola,País Vasco,Bizkaia,ABATXOLO T2 30.000,30,43.31218912,-3.012307866,499001.9,4795483.89,30,T
Iberdrola,País Vasco,Bizkaia,ALONSOTE    132.00,132,43.24690301,-2.982376468,501430.7,4788233.7,30,T
Iberdrola,País Vasco,Bizkaia,AMOREBIE T1,13,43.21083862,-2.72538668,522306.6,4784265.1,30,T
Iberdrola,País Vasco,Bizkaia,AMOREBIE T1 30.000,30,43.21083862,-2.72538668,522306.6,4784265.1,30,T
Iberdrola,País Vasco,Bizkaia,AMOREBIE T2,13,43.21083862,-2.72538668,522306.6,4784265.1,30,T
Iberdrola,País Vasco,Bizkaia,AMOREBIE T2 30.000,30,43.21083862,-2.72538668,522306.6,4784265.1,30,T
Iberdrola,País Vasco,Bizkaia,ARCENTAL T1,13,43.24264995,-3.254652924,479325.52,4787792.71,30,T
Iberdrola,País Vasco,Bizkaia,ARCENTAL T1 30.000,30,43.24264995,-3.254652924,479325.52,4787792.71,30,T
Iberdrola,País Vasco,Bizkaia,ARIZ T1,13,43.23996292,-2.877371414,509956.27,4787470.13,30,T
Iberdrola,País Vasco,Bizkaia,ARIZ T1     30.000,30,43.23996292,-2.877371414,509956.27,4787470.13,30,T
Iberdrola,País Vasco,Bizkaia,ARIZ T2,13,43.23996292,-2.877371414,509956.27,4787470.13,30,T
Iberdrola,País Vasco,Bizkaia,ARIZ T2     30.000,30,43.23996292,-2.877371414,509956.27,4787470.13,30,T
Iberdrola,País Vasco,Bizkaia,ARMINTZA    132.00,132,43.42930723,-2.883495254,509429.73,4808497.02,30,T
Iberdrola,País Vasco,Bizkaia,ARTUNDUA T1,13,43.23239697,-2.883218937,509482.68,4786629.23,30,T
Iberdrola,País Vasco,Bizkaia,ARTUNDUA T1 30.000,30,43.23239697,-2.883218937,509482.68,4786629.23,30,T
Iberdrola,País Vasco,Bizkaia,ARTUNDUA T2,13,43.23239697,-2.883218937,509482.68,4786629.23,30,T
Iberdrola,País Vasco,Bizkaia,ARTUNDUA T2 30.000,30,43.23239697,-2.883218937,509482.68,4786629.23,30,T
Iberdrola,País Vasco,Bizkaia,ARTXANDA    132.00,132,43.28000655,-2.926268274,505982.39,4791912.45,30,T
Iberdrola,País Vasco,Bizkaia,ASUA T2,13,43.29698507,-2.952018556,503892,4793796.46,30,T
Iberdrola,País Vasco,Bizkaia,ASUA T4,13,43.29698507,-2.952018556,503892,4793796.46,30,T
Iberdrola,País Vasco,Bizkaia,ASUA/A      132.00,132,43.29698507,-2.952018556,503892,4793796.46,30,T
Iberdrola,País Vasco,Bizkaia,ASUA/B      132.00,132,43.29698507,-2.952018556,503892,4793796.46,30,T
Iberdrola,País Vasco,Bizkaia,AULESTI T1,13,43.29521467,-2.571102344,534790.93,4793688.03,30,T
Iberdrola,País Vasco,Bizkaia,AULESTI T1  30.000,30,43.29521467,-2.571102344,534790.93,4793688.03,30,T
Iberdrola,País Vasco,Bizkaia,BAKIO T1,13,43.40825387,-2.813807771,515075.36,4806169.15,30,T
Iberdrola,País Vasco,Bizkaia,BAKIO T1    30.000,30,43.40825387,-2.813807771,515075.36,4806169.15,30,T
Iberdrola,País Vasco,Bizkaia,BAKIO T2,13,43.40825387,-2.813807771,515075.36,4806169.15,30,T
Iberdrola,País Vasco,Bizkaia,BAKIO T2    30.000,30,43.40825387,-2.813807771,515075.36,4806169.15,30,T
Iberdrola,País Vasco,Bizkaia,BARAZAR     132.00,132,43.07950648,-2.735274655,521549.49,4769677.92,30,T
Iberdrola,País Vasco,Bizkaia,BARAZAR T3,13,43.07950648,-2.735274655,521549.49,4769677.92,30,T
Iberdrola,País Vasco,Bizkaia,BASAURI     132.00,132,43.22082925,-2.89514719,508515.71,4785343.32,30,T
Iberdrola,País Vasco,Bizkaia,BASORDA1 T1,13,43.42931086,-2.879095616,509785.83,4808497.93,30,T
Iberdrola,País Vasco,Bizkaia,BASORDAS1 T130.000,30,43.42931086,-2.879095616,509785.83,4808497.93,30,T
Iberdrola,País Vasco,Bizkaia,BEDIA T1,13,43.20731221,-2.798647476,516356.63,4783856.56,30,T
Iberdrola,País Vasco,Bizkaia,BEDIA T1    30.000,30,43.20731221,-2.798647476,516356.63,4783856.56,30,T
Iberdrola,País Vasco,Bizkaia,BEDIA T2,13,43.20731221,-2.798647476,516356.63,4783856.56,30,T
Iberdrola,País Vasco,Bizkaia,BEDIA T2    30.000,30,43.20731221,-2.798647476,516356.63,4783856.56,30,T
Iberdrola,País Vasco,Bizkaia,BERANGO T1,13,43.361244,-2.998730211,500102.89,4800931.6,30,T
Iberdrola,País Vasco,Bizkaia,BERANGO T1  30.000,30,43.361244,-2.998730211,500102.89,4800931.6,30,T
Iberdrola,País Vasco,Bizkaia,BERANGO T2,13,43.361244,-2.998730211,500102.89,4800931.6,30,T
Iberdrola,País Vasco,Bizkaia,BERANGO T2  30.000,30,43.361244,-2.998730211,500102.89,4800931.6,30,T
Iberdrola,País Vasco,Bizkaia,BERMEO T1,13,43.41438633,-2.729365241,521910.18,4806868.93,30,T
Iberdrola,País Vasco,Bizkaia,BERMEO T1   30.000,30,43.41438633,-2.729365241,521910.18,4806868.93,30,T
Iberdrola,País Vasco,Bizkaia,BERMEO T2,13,43.41438633,-2.729365241,521910.18,4806868.93,30,T
Iberdrola,País Vasco,Bizkaia,BERMEO T2   30.000,30,43.41438633,-2.729365241,521910.18,4806868.93,30,T
Iberdrola,País Vasco,Bizkaia,BERRIZ T1,13,43.17030919,-2.568201177,535097.87,4779818.11,30,T
Iberdrola,País Vasco,Bizkaia,BERRIZ T1   30.000,30,43.17030919,-2.568201177,535097.87,4779818.11,30,T
Iberdrola,País Vasco,Bizkaia,BEURKO T1,13,43.30213397,-2.998143953,500150.54,4794367.15,30,T
Iberdrola,País Vasco,Bizkaia,BEURKO T1   30.000,30,43.30213397,-2.998143953,500150.54,4794367.15,30,T
Iberdrola,País Vasco,Bizkaia,BEURKO T2,13,43.30213397,-2.998143953,500150.54,4794367.15,30,T
Iberdrola,País Vasco,Bizkaia,BEURKO T2   30.000,30,43.30213397,-2.998143953,500150.54,4794367.15,30,T
Iberdrola,País Vasco,Bizkaia,CARRANZA T1,13,43.24009884,-3.349929377,471589.13,4787537.36,30,T
Iberdrola,País Vasco,Bizkaia,CARRANZA T1 30.000,30,43.24009884,-3.349929377,471589.13,4787537.36,30,T
Iberdrola,País Vasco,Bizkaia,CHURDI/A    132.00,132,43.24894922,-2.904217267,507775.5,4788465.24,30,T
Iberdrola,País Vasco,Bizkaia,CHURDI/B    132.00,132,43.24894922,-2.904217267,507775.5,4788465.24,30,T
Iberdrola,País Vasco,Bizkaia,CHURDINA T11,13,43.24894922,-2.904217267,507775.5,4788465.24,30,T
Iberdrola,País Vasco,Bizkaia,CHURDINA T12,13,43.24894922,-2.904217267,507775.5,4788465.24,30,T
Iberdrola,País Vasco,Bizkaia,CHURDINA T21,13,43.24894922,-2.904217267,507775.5,4788465.24,30,T
Iberdrola,País Vasco,Bizkaia,CHURDINA T22,13,43.24894922,-2.904217267,507775.5,4788465.24,30,T
Iberdrola,País Vasco,Bizkaia,DEUSTO T1,13,43.27750782,-2.952127651,503884.39,4791633.43,30,T
Iberdrola,País Vasco,Bizkaia,DEUSTO T2,13,43.27750782,-2.952127651,503884.39,4791633.43,30,T
Iberdrola,País Vasco,Bizkaia,DEUSTO/A    132.00,132,43.27750782,-2.952127651,503884.39,4791633.43,30,T
Iberdrola,País Vasco,Bizkaia,DEUSTO/B    132.00,132,43.27750782,-2.952127651,503884.39,4791633.43,30,T
Iberdrola,País Vasco,Bizkaia,EA T1,13,43.37100141,-2.580630344,533975.77,4802100.6,30,T
Iberdrola,País Vasco,Bizkaia,EA T1       30.000,30,43.37100141,-2.580630344,533975.77,4802100.6,30,T
Iberdrola,País Vasco,Bizkaia,ELORRIO T1,13,43.124662,-2.545045149,537007.59,4774758.89,30,T
Iberdrola,País Vasco,Bizkaia,ELORRIO T1  30.000,30,43.124662,-2.545045149,537007.59,4774758.89,30,T
Iberdrola,País Vasco,Bizkaia,ELORRIO T2,13,43.124662,-2.545045149,537007.59,4774758.89,30,T
Iberdrola,País Vasco,Bizkaia,ELORRIO T2  30.000,30,43.124662,-2.545045149,537007.59,4774758.89,30,T
Iberdrola,País Vasco,Bizkaia,ERMUA T1,13,43.18637679,-2.499877732,540640.75,4781633.35,30,T
Iberdrola,País Vasco,Bizkaia,ERMUA T1    30.000,30,43.18637679,-2.499877732,540640.75,4781633.35,30,T
Iberdrola,País Vasco,Bizkaia,ERMUA T2,13,43.18637679,-2.499877732,540640.75,4781633.35,30,T
Iberdrola,País Vasco,Bizkaia,ERMUA T2    30.000,30,43.18637679,-2.499877732,540640.75,4781633.35,30,T
Iberdrola,País Vasco,Bizkaia,ETXEZURI T2,13,43.27340798,-2.963833718,502934.75,4791177.65,30,T
Iberdrola,País Vasco,Bizkaia,ETXEZURI T2 30.000,30,43.27340798,-2.963833718,502934.75,4791177.65,30,T
Iberdrola,País Vasco,Bizkaia,EUBA/A      132.00,132,43.19642088,-2.697354878,524589.39,4782671.83,30,T
Iberdrola,País Vasco,Bizkaia,EUBA/B      132.00,132,43.19642088,-2.697354878,524589.39,4782671.83,30,T
Iberdrola,País Vasco,Bizkaia,FADURA      132.00,132,43.34398563,-2.998041756,500158.72,4799014.97,30,T
Iberdrola,País Vasco,Bizkaia,FADURA T1,13,43.34398563,-2.998041756,500158.72,4799014.97,30,T
Iberdrola,País Vasco,Bizkaia,FADURA T2,13,43.34398563,-2.998041756,500158.72,4799014.97,30,T
Iberdrola,País Vasco,Bizkaia,GALDAC/A    132.00,132,43.23890502,-2.865800454,510895.91,4787354.09,30,T
Iberdrola,País Vasco,Bizkaia,GALDAC/B    132.00,132,43.23890502,-2.865800454,510895.91,4787354.09,30,T
Iberdrola,País Vasco,Bizkaia,GALLARTA T1,13,43.31536133,-3.080501158,493472.14,4795839.25,30,T
Iberdrola,País Vasco,Bizkaia,GALLARTA T1 30.000,30,43.31536133,-3.080501158,493472.14,4795839.25,30,T
Iberdrola,País Vasco,Bizkaia,GALLARTA T2,13,43.31536133,-3.080501158,493472.14,4795839.25,30,T
Iberdrola,País Vasco,Bizkaia,GALLARTA T2 30.000,30,43.31536133,-3.080501158,493472.14,4795839.25,30,T
Iberdrola,País Vasco,Bizkaia,GANGUREN T1,13,43.25373915,-2.862209647,511184.74,4789001.94,30,T
Iberdrola,País Vasco,Bizkaia,GANGUREN T1 30.000,30,43.25373915,-2.862209647,511184.74,4789001.94,30,T
Iberdrola,País Vasco,Bizkaia,GARDATA T1,13,43.36825147,-2.514897045,539303.02,4801824.07,30,T
Iberdrola,País Vasco,Bizkaia,GARDATA T1  30.000,30,43.36825147,-2.514897045,539303.02,4801824.07,30,T
Iberdrola,País Vasco,Bizkaia,GARDATA T2,13,43.36825147,-2.514897045,539303.02,4801824.07,30,T
Iberdrola,País Vasco,Bizkaia,GARDATA T2  30.000,30,43.36825147,-2.514897045,539303.02,4801824.07,30,T
Iberdrola,País Vasco,Bizkaia,GATICA      132.00,132,43.34956981,-2.880348839,509697.1,4799642.07,30,T
Iberdrola,País Vasco,Bizkaia,GERNIKA T1,13,43.31716271,-2.668853399,526851.98,4796089.39,30,T
Iberdrola,País Vasco,Bizkaia,GERNIKA T1  30.000,30,43.31716271,-2.668853399,526851.98,4796089.39,30,T
Iberdrola,País Vasco,Bizkaia,GERNIKA T2,13,43.31716271,-2.668853399,526851.98,4796089.39,30,T
Iberdrola,País Vasco,Bizkaia,GERNIKA T2  30.000,30,43.31716271,-2.668853399,526851.98,4796089.39,30,T
Iberdrola,País Vasco,Bizkaia,GORDEXOL T1,13,43.18887881,-3.057159124,495355.35,4781791.4,30,T
Iberdrola,País Vasco,Bizkaia,GORDEXOL T1 30.000,30,43.18887881,-3.057159124,495355.35,4781791.4,30,T
Iberdrola,País Vasco,Bizkaia,GORLIZ T1,13,43.40467178,-2.937343439,505073.39,4805756.41,30,T
Iberdrola,País Vasco,Bizkaia,GORLIZ T1   30.000,30,43.40467178,-2.937343439,505073.39,4805756.41,30,T
Iberdrola,País Vasco,Bizkaia,GUENES1 T1,13,43.20497286,-3.093327302,492418.38,4783581.32,30,T
Iberdrola,País Vasco,Bizkaia,GUENES1 T1  30.000,30,43.20497286,-3.093327302,492418.38,4783581.32,30,T
Iberdrola,País Vasco,Bizkaia,IURRETA T1,13,43.17854511,-2.634136044,529734.49,4780707.2,30,T
Iberdrola,País Vasco,Bizkaia,IURRETA T1  30.000,30,43.17854511,-2.634136044,529734.49,4780707.2,30,T
Iberdrola,País Vasco,Bizkaia,IURRETA T2,13,43.17854511,-2.634136044,529734.49,4780707.2,30,T
Iberdrola,País Vasco,Bizkaia,IURRETA T2  30.000,30,43.17854511,-2.634136044,529734.49,4780707.2,30,T
